route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
25,211200071,108300770211200071,"GARE DU NORD",0,8458868,020b0071
25,211200071,108300771211200071,"GARE DU NORD",0,8458867,020b0071
25,211200071,108300772211200071,"GARE DU NORD",0,8458863,020b0071
25,211200071,108300773211200071,"GARE DU NORD",0,8458865,020b0071
25,211200071,108300774211200071,"GARE DU NORD",0,8458866,020b0071
25,211200071,108300775211200071,"GARE DU NORD",0,8458860,020b0071
25,211200071,108300776211200071,"GARE DU NORD",0,8458870,020b0071
25,211200071,108300777211200071,"GARE DU NORD",0,8458868,020b0071
25,211200071,108300778211200071,"GARE DU NORD",0,8458867,020b0071
25,211200071,108300779211200071,"GARE DU NORD",0,8458865,020b0071
25,211200071,108300780211200071,"GARE DU NORD",0,8458861,020b0071
25,211200071,108300781211200071,"GARE DU NORD",0,8458870,020b0071
25,211200071,108300782211200071,"GARE DU NORD",0,8458868,020b0071
25,211200071,108300783211200071,"GARE DU NORD",0,8458867,020b0071
25,211200071,108300784211200071,"GARE DU NORD",0,8458865,020b0071
25,211200071,108300785211200071,"GARE DU NORD",0,8458861,020b0071
25,211200071,108300786211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300787211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300788211200071,"HUNDERENVELD",1,8458864,020b0062
25,211200071,108300789211200071,"HUNDERENVELD",1,8458863,020b0062
25,211200071,108300790211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300791211200071,"HUNDERENVELD",1,8458860,020b0062
25,211200071,108300792211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300793211200071,"HUNDERENVELD",1,8458860,020b0062
25,211200071,108300794211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300795211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300796211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300797211200071,"HUNDERENVELD",1,8458864,020b0062
25,211200071,108300798211200071,"HUNDERENVELD",1,8458867,020b0062
25,211200071,108300799211200071,"HUNDERENVELD",1,8458863,020b0062
25,211200071,108300800211200071,"HUNDERENVELD",1,8458869,020b0062
25,211200071,108300801211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300802211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300803211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300804211200071,"HUNDERENVELD",1,8458864,020b0062
25,211200071,108300805211200071,"HUNDERENVELD",1,8458867,020b0062
25,211200071,108300806211200071,"HUNDERENVELD",1,8458863,020b0062
25,211200071,108300807211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300808211200071,"HUNDERENVELD",1,8458860,020b0062
25,211200071,108300809211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300810211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300811211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300812211200071,"HUNDERENVELD",1,8458864,020b0062
25,211200071,108300813211200071,"HUNDERENVELD",1,8458867,020b0062
25,211200071,108300814211200071,"HUNDERENVELD",1,8458863,020b0062
25,211200071,108300815211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300816211200071,"HUNDERENVELD",1,8458860,020b0062
25,211200071,108300817211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300818211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300819211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300820211200071,"HUNDERENVELD",1,8458864,020b0062
25,211200071,108300821211200071,"HUNDERENVELD",1,8458867,020b0062
25,211200071,108300822211200071,"HUNDERENVELD",1,8458863,020b0062
25,211200071,108300823211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300824211200071,"HUNDERENVELD",1,8458860,020b0062
25,211200071,108300825211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300826211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300827211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300828211200071,"HUNDERENVELD",1,8458864,020b0062
25,211200071,108300829211200071,"HUNDERENVELD",1,8458867,020b0062
25,211200071,108300830211200071,"HUNDERENVELD",1,8458863,020b0062
25,211200071,108300831211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300832211200071,"HUNDERENVELD",1,8458866,020b0062
25,211200071,108300833211200071,"HUNDERENVELD",1,8458860,020b0062
25,211200071,108300834211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300835211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300836211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300837211200071,"HUNDERENVELD",1,8458864,020b0062
25,211200071,108300838211200071,"HUNDERENVELD",1,8458868,020b0062
25,211200071,108300839211200071,"HUNDERENVELD",1,8458867,020b0062
25,211200071,108300840211200071,"HUNDERENVELD",1,8458863,020b0062
25,211200071,108300841211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300842211200071,"HUNDERENVELD",1,8458866,020b0062
25,211200071,108300843211200071,"HUNDERENVELD",1,8458860,020b0062
25,211200071,108300844211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300845211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300846211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300847211200071,"HUNDERENVELD",1,8458864,020b0062
25,211200071,108300848211200071,"HUNDERENVELD",1,8458868,020b0062
25,211200071,108300849211200071,"HUNDERENVELD",1,8458867,020b0062
25,211200071,108300850211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300851211200071,"HUNDERENVELD",1,8458866,020b0062
25,211200071,108300852211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300853211200071,"HUNDERENVELD",1,8458862,020b0062
25,211200071,108300854211200071,"HUNDERENVELD",1,8458868,020b0062
25,211200071,108300855211200071,"HUNDERENVELD",1,8458867,020b0062
25,211200071,108300856211200071,"HUNDERENVELD",1,8458865,020b0062
25,211200071,108300857211200071,"HUNDERENVELD",1,8458861,020b0062
25,211200071,108300858211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300859211200071,"HUNDERENVELD",1,8458868,020b0062
25,211200071,108300860211200071,"HUNDERENVELD",1,8458860,020b0062
25,211200071,108300861211200071,"GARE DU NORD",0,8458862,020b0071
35,211200071,108300864211200071,"HUNDERENVELD",1,8458861,087b0028
35,211200071,108300865211200071,"HUNDERENVELD",1,8458860,087b0028
35,211200071,108300866211200071,"HUNDERENVELD",1,8458862,087b0028
35,211200071,108300867211200071,"HUNDERENVELD",1,8458864,087b0028
35,211200071,108300868211200071,"HUNDERENVELD",1,8458865,087b0028
25,211200071,108300938211200071,"OSSEGHEM",0,8458868,020b0072
25,211200071,108300939211200071,"OSSEGHEM",0,8458865,020b0072
25,211200071,108300940211200071,"OSSEGHEM",0,8458867,020b0072
25,211200071,108300941211200071,"OSSEGHEM",0,8458869,020b0072
25,211200071,108300942211200071,"OSSEGHEM",0,8458863,020b0072
25,211200071,108300945211200071,"OSSEGHEM",0,8458870,020b0072
25,211200071,108300956211200071,"OSSEGHEM",0,8458866,020b0072
25,211200071,108300958211200071,"GARE DU NORD",0,8458863,020b0071
25,211200071,108300971211200071,"HUNDERENVELD",1,8458870,020b0062
25,211200071,108300974211200071,"HUNDERENVELD",1,8458863,020b0062
25,211200071,108300975211200071,"HUNDERENVELD",1,8458867,020b0070
25,211200071,108300976211200071,"HUNDERENVELD",1,8458870,020b0070
25,211200071,108300977211200071,"HUNDERENVELD",1,8458869,020b0070
25,211200071,108300990211200071,"OSSEGHEM",0,8458864,020b0072
25,211200071,108300993211200071,"OSSEGHEM",0,8458862,020b0072
25,211200071,108300996211200071,"HUNDERENVELD",1,8458868,020b0070
30,211200071,108301431211200071,"TRONE",1,8458926,054b0056
30,211200071,108301432211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301433211200071,"TRONE",1,8458927,054b0056
30,211200071,108301434211200071,"FOREST (BERVOETS)",0,8458927,054b0039
30,211200071,108301435211200071,"TRONE",1,8458928,054b0056
30,211200071,108301436211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301437211200071,"TRONE",1,8458926,054b0056
30,211200071,108301438211200071,"FOREST (BERVOETS)",0,8458930,054b0039
30,211200071,108301439211200071,"TRONE",1,8458926,054b0056
30,211200071,108301440211200071,"FOREST (BERVOETS)",0,8458931,054b0038
30,211200071,108301441211200071,"TRONE",1,8458930,054b0056
30,211200071,108301442211200071,"FOREST (BERVOETS)",0,8458932,054b0039
30,211200071,108301443211200071,"TRONE",1,8458928,054b0056
30,211200071,108301444211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301445211200071,"TRONE",1,8458932,054b0056
30,211200071,108301446211200071,"FOREST (BERVOETS)",0,8458930,054b0039
30,211200071,108301447211200071,"TRONE",1,8458926,054b0056
30,211200071,108301448211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301449211200071,"TRONE",1,8458930,054b0056
30,211200071,108301450211200071,"FOREST (BERVOETS)",0,8458932,054b0039
30,211200071,108301451211200071,"TRONE",1,8458928,054b0056
30,211200071,108301452211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301453211200071,"TRONE",1,8458932,054b0056
30,211200071,108301454211200071,"FOREST (BERVOETS)",0,8458930,054b0038
30,211200071,108301455211200071,"TRONE",1,8458926,054b0056
30,211200071,108301456211200071,"FOREST (BERVOETS)",0,8458928,054b0038
30,211200071,108301457211200071,"FOREST (BERVOETS)",0,8458932,054b0038
30,211200071,108301458211200071,"FOREST (BERVOETS)",0,8458929,054b0039
30,211200071,108301459211200071,"FOREST (BERVOETS)",0,8458927,054b0039
30,211200071,108301460211200071,"FOREST (BERVOETS)",0,8458933,054b0039
30,211200071,108301461211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301462211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301463211200071,"FOREST (BERVOETS)",0,8458931,054b0039
30,211200071,108301464211200071,"FOREST (BERVOETS)",0,8458930,054b0039
30,211200071,108301465211200071,"FOREST (BERVOETS)",0,8458929,054b0039
30,211200071,108301466211200071,"FOREST (BERVOETS)",0,8458927,054b0039
30,211200071,108301467211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301468211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301469211200071,"FOREST (BERVOETS)",0,8458931,054b0039
30,211200071,108301470211200071,"FOREST (BERVOETS)",0,8458930,054b0039
30,211200071,108301471211200071,"FOREST (BERVOETS)",0,8458929,054b0039
30,211200071,108301472211200071,"FOREST (BERVOETS)",0,8458927,054b0039
30,211200071,108301473211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301474211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301475211200071,"FOREST (BERVOETS)",0,8458931,054b0039
30,211200071,108301476211200071,"FOREST (BERVOETS)",0,8458930,054b0039
30,211200071,108301477211200071,"FOREST (BERVOETS)",0,8458929,054b0039
30,211200071,108301478211200071,"FOREST (BERVOETS)",0,8458927,054b0039
30,211200071,108301479211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301480211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301481211200071,"FOREST (BERVOETS)",0,8458931,054b0039
30,211200071,108301482211200071,"FOREST (BERVOETS)",0,8458930,054b0039
30,211200071,108301483211200071,"FOREST (BERVOETS)",0,8458929,054b0039
30,211200071,108301484211200071,"FOREST (BERVOETS)",0,8458927,054b0039
30,211200071,108301485211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301486211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301487211200071,"FOREST (BERVOETS)",0,8458931,054b0039
30,211200071,108301488211200071,"FOREST (BERVOETS)",0,8458930,054b0039
30,211200071,108301489211200071,"FOREST (BERVOETS)",0,8458929,054b0039
30,211200071,108301490211200071,"FOREST (BERVOETS)",0,8458927,054b0039
30,211200071,108301491211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301492211200071,"FOREST (BERVOETS)",0,8458926,054b0039
30,211200071,108301493211200071,"FOREST (BERVOETS)",0,8458931,054b0039
30,211200071,108301494211200071,"FOREST (BERVOETS)",0,8458930,054b0039
30,211200071,108301495211200071,"FOREST (BERVOETS)",0,8458929,054b0039
30,211200071,108301496211200071,"FOREST (BERVOETS)",0,8458927,054b0039
30,211200071,108301497211200071,"FOREST (BERVOETS)",0,8458928,054b0039
30,211200071,108301498211200071,"FOREST (BERVOETS)",0,8458932,054b0039
